text	label
冗談だよ よしよし( ๑´•ω•)۶ﾖｼﾖｼ  ヴォエ！	2
@seri_rabbit 走ったりすると痛い	4
熱い	5
撮らにゃいで don't take pictures! http://instagr.am/p/UOerEFtP6n/ 	3
オニ婆が、オニをやってあげましょうか？←オニ歴○十年	0
《女の子にお知らせ》 雑誌『ネイルアップ』でモデルを探してます！ 撮影日：6/15(金)か16(日) 撮影場所：大阪市内 3〜4時間かかると思います！ タダでネイルできて、出演料1500円もらえます！※デザインは選べません ちょっとでも気になった子は私まで連絡ください！	1
@GO_V6_ 島根か！昔行ったことある	0
今日は福岡にBIG BANGとGOT7が来る日本当は見に行きたい でも同じ所にいるのは幸せすぎる！ 会えたら嬉しいな	1
はないちもんめまたやるんけ？？？ってなって作り終わってから気づきました	3
遅刻っぴーー、だる  なんで月曜から遅刻やねん 朝から３回腹痛とか  年配ばっかりや電車（笑）	3
元の顔は忘れた	2
満員電車吐きそう	2
まなてぃ〜 おはよう	0
@tangocyan  今日は炊いたよ！水がチョット多くて柔くなっちゃった。ところでズラ猫はやめたの？可愛かったのに	1
服選びでもう心折れそうになるなんでこんなに色がないの	1
あーバイト疲れた  明日はゆっくりできるo(^▽^)o	5
プレミアMelodix!を録画予約し忘れてた　再放送してくんないかなあ。前は再放送もあったんだが　乃木坂の主にアンダーメンが出てた様な？　途中まで居間で見てて自分の部屋に行った時にBD機が動いてないし電源入らないから壊れたのかと思った　他の番組録画されてるからただ単に予約し忘れた	0
明日、花火する	0
@inpini237 @buririn1210 残念、これは無理	1
50分も遅れてしまった ごめんなさい、	4
ナスのキーマカレー食べたプリシラのカレパって、どんなだろ…？	0
今日あけおめ行ってグッズ持って帰るのだるすぎて郵便局に郵送頼んだグッズが届くよ(^O^)！！！だいごくんの誕生日に家に届けたくてわざわざ指定日にしたの！お金かけるところ間違ってるよねって姉に言われたけどそんなの気にしてない( ˙▽˙ )グッズ荷物になるから自分で持って帰るの嫌なんだよね	2
そういえば今日は森さんとラストだ‼︎	0
横入りすんません(^_^;)ホントだね〜言いなさい RT @jyjt5mie: ほんとだよね“@waonjj: お〜まだまだiTunes全てジャンルでアルバム一位(0:04) ちゃんと芸能ニュースで言いなさいよ http://p.twipple.jp/uHwRk ”	3
みんなおはよー！	0
@achinococcus25 なんとー！！運送屋も混乱しとるんかなー。	3
風強すぎpic.twitter.com/4NwxMLKiTH	2
同窓会に先生もいて、全然生徒だけの内輪の集まりじゃないことを知って、正直怒り心頭笑 幹事なにやってんのよーーーー	3
多分そーだと思う！ そんなにわら	4
ワイはいつもヘッド入れられダウン取られまふあの界隈の人達は意味不です その為 砂は基本持ちたくないです	2
あやのっちおはよ～ 願い事叶うように俺もお祈りしてるね	0
結局LINEだけの口だけだったみたい	1
@dannoji_loveG おはようさんです だんちゃんさん 体調はいかがですか？  傷心のハマスタでした それでもこの順位まだまだまだ 今日も、宜しくです 台風が	4
@wataameumai 歯磨きしながらボーッと見てたら…。うわ〜ってなりました	4
そうなんですねぜひ来年までにイソンさんのスタイリングでデニムをどんどん着せましょう足長いし、あのスタイルだし、何着てもこっちはパタリなんですが_(┐「ε:)_ﾊﾟﾀﾘ♡♡	5
じゅ、10年前…⁈もうそんなに経つんですか時の流れは怖いですね。。。でも懐かしい‼︎	4
この時間に大森の惚気を聞くのは辛い まあ、とても幸せそうだし惚気てる時だけ可愛いから許す 明日も朝から大森の惚気聞かされるのか... pic.twitter.com/TjJ4QbPsS6	3
おめでとうございます ホントだ～小さくても、寝てても今の戸嵜くんの顔だスゴい～笑 また、東レの体育館で戸嵜くんの練習風景見学できる日を楽しみに待ってます	5
しろいのさん 割と早くノコノコ戻ってきてしまいました笑	2
世間せまー笑去年の4月くらいから色々悩んだり落ち込んだりしてたのが馬鹿みたい！！笑	5
ありがとうございます。持っているものの、少ししか活用できていません誰かのために作らないとやる気が続かないのかもしれませんが RT @comecomedream: @deafdolphin  李さんの中華本のレシピオススメです！	0
バス間に合わないかな～ 授業遅れる気がする  15分までタッチできたっけ	4
@919Chiharupi  朝礼で足ビッコしてたかも…	0
おーーなんか…　  素晴らしい°˖✧◝(⁰▿⁰)◜✧˖°	5
まさかの今日も電話くるとわ…思ってもなかった(ｰ ｰ;) 今月休み5回しかない	4
朝から、今宵まで、よく働いた 明日も朝一から、頑張らないと*･゜ﾟ･*:.｡..｡.:*･'(*ﾟ▽ﾟ*)'･*:.｡. .｡.:*･゜ﾟ･*	5
@minamokkorin (^^)やっぱりあんまり鶴見はぱっしないことがわかったよ～	0
ビールのんだら二日酔い	2
ねむすぎ、、、通勤ラッシュヤダな〜	5
雨じゃないのに湿気がすごい感じやめてくださいほんとにやだ	4
@Hiromieco 無になるんだ……ひろみさんは教室の椅子…教室の椅子…教室の椅子…(漂流教室)もしくは石の人形…まばたきもしない感情のない人形(ガラスの仮面) 無に…∩(´･ω･`)つ―*'``*:.｡. .｡.:*･゜ﾟ･*　愚痴ツイ待ってんよ…	1
調子悪いなら悪いって言って欲しいよね	3
電車でくすくす笑われると自分かと思う	2
@djami1996 あみちゃんHPB♡ ごめんLCSいききらんくなった泣 次のやつゎ絶対いくけんっ！ ごめんねほんと頑張ってね'(*ﾟ▽ﾟ*)'♡ 18歳たのしんで♪これからも千芳をよろしく	1
@kinokino611 キノさん雑描きプレゼントタグへの反応ありがとでした〜！ pic.twitter.com/edBRGHuu1h	0
ローレンス！ メリークリスマス ミスターローレン	3
松野代表…？ 新しい党名… 偽維新の党の名前がきえる 新しい党名は勝手につければよいが…名前が変わっても議員が同じ…出戻りに行き場を無くした議員等々…スクラップ小沢一郎も…止めに山本太郎まで お笑いダヨ https://twitter.com/tbs_newsi/status/703598432737370115 …	0
おはなぁーちゃん 今日から学校です 頑張りましょ！pic.twitter.com/OMRevGFlsi	2
2次元ひろしの取れたてうんこ美味しい 不安なら貯金すればいいじゃん！！！貯金しないなら考えるのをやめて今を楽しもう！！！	3
まじだわ、この間の身体痒いのも 風邪のせいらしくて 皮膚科と内科の常連様ですわ	3
１戦目：炎 × ジュエルフレドラ狐は読めんかったスカーフ豚も読めんかった最後ポリＺが最速なら多分勝ってた完全な読み負け	1
@ayavermillion 私の通っている歯医者に「笑気ガス」なんて甘ったれたもんは置いてないらしい…今からまな板の上のコブタになってきますブヒブヒ。	1
誰も来ないと思ったら… ペガサスみたいだった〜 っていう意味だった世界中の人に幸せになってほしいーーーみむみむは、 CUTE だなぁ⁽♡ ひさしぶりの。 あたらしいホテルはねむれないな〜おうちでゴ〜ロゴロた〜〜いむ！	0
中日 ヤクルト全力で巨人に勝ちに行け          タイガースは広島、横浜に全力で勝ちに行け	3
けーたが起きない	4
ケツメイシ聴きながらいってきまーす	0
@Pukkurinpu @inngennmama @funassyi  ぷっくりんちゃ〜そうそう！ 2mくらい掘ってやるなっし〜〜って意気込んでたけど結局逃亡❢ つい笑っちゃったなしな〜ハハハ`,､('∀`) '`,､ 懐かしいなっしー	0
@RiSweet23 ありがとうございまーす！昨日りほさんがきたよとかいわれて、めっちゃショックでしたー（笑）	5
頑張れねー	2
ペンライト何持って行けばいいんだぁ〜  わかる人教えて下さい	1
ゆ‐すけもえぐっちゃんもどなぃした 元気だして！イライラせんの！ カルシウム不足？あ、ちゃんみず不足か つてwwww #これやったろ？ #これやったゎ #やらかしぴーやpic.twitter.com/FB477mYYiL	5
今日、セブンイレブンでiTunesカードを買った(^_^)  ボーナスポイントって、ついてない よくよく見たら、11月だって～(^ ^)	3
@littlecarp6 こんにちは毎日朝早くから大変ですね 口唇ヘルペスは ピリピリしてますが大丈夫でしょう デビットゲッタ聴いてみますね^_^	1
@yyySzNa___       わわ、年上さんだ 	1
そんな印象うけないぞ？ でも、そうなんだね！  崩壊です、身体が、、、	2
それは絶対だめ！	3
@Kyoooka_224   うかたん 邪魔してごめんね,  うかたん22,23あきらめるの…？ だめよ〜だめだめ〜	3
@tigers5614  携帯も使用禁止だよ3年ぐらい前までは持ち込みも禁止だったらしいし… 近く参戦するの？	3
ケバブでいいだろ あのでっかい肉の塊切りたい	3
さすがCameron #TheTeddyBearCamDance	0
珈琲吹いた 名門令嬢だって！ 古典落語覚えられなくて時代に乗ってチャカチャカうるさいだけのタレントになった父親の娘じゃない。なんで名門なんだよ！しかもほんとうの令嬢は自分で令嬢なんて言わないよ！ バッカじゃない	3
